ENTE;ESTADO_AFILIADO;ESTADO
3899503.0;ACTIVO;AAP       
6404897.0;ACTIVO;AAP       
5712591.0;ACTIVO;AAP       
4201718.0;ACTIVO;RET       
4003660.0;ACTIVO;AAP       
4602489.0;ACTIVO;
5708009.0;ACTIVO;ANP       
3307646.0;ACTIVO;AAP       
12261980.0;ACTIVO;AAP       
719732.0;ACTIVO;AAP       
12277103.0;ACTIVO;AAP       
5613514.0;ACTIVO;ANP       
11969869.0;ACTIVO;
7133025.0;ACTIVO;AAP       
6623124.0;ACTIVO;AAP       
5819235.0;ACTIVO;AAP       
4381781.0;ACTIVO;
116349.0;ACTIVO;ANP       
3476932.0;ACTIVO;AAP       
394643.0;ACTIVO;AAP       
11438166.0;ACTIVO;AAP       
2156254.0;ACTIVO;AAP       
62087.0;ACTIVO;AAP       
8566203.0;ACTIVO;ACA       
6354565.0;ACTIVO;AAP       
2121713.0;ACTIVO;AAP       
1049051.0;ACTIVO;ANP       
444338.0;ACTIVO;AAP       
2901329.0;ACTIVO;ANP       
12334167.0;ACTIVO;
6992969.0;ACTIVO;AAP       
11208100.0;ACTIVO;AAP       
832938.0;ACTIVO;ACA       
5062120.0;ACTIVO;ANP       
12245150.0;ACTIVO;AAP       
6903077.0;ACTIVO;ANP       
5155232.0;ACTIVO;AAP       
7324948.0;ACTIVO;AAP       
274959.0;ACTIVO;ANP       
11007314.0;ACTIVO;ANP       
4831686.0;ACTIVO;ACA       
478720.0;ACTIVO;AAP       
10834243.0;ACTIVO;AAP       
148455.0;ACTIVO;ANP       
7362973.0;ACTIVO;AAP       
6329255.0;ACTIVO;AAP       
5736463.0;ACTIVO;ANP       
8925515.0;ACTIVO;AAP       
169773.0;ACTIVO;ANP       
4174380.0;ACTIVO;AAP       
290376.0;ACTIVO;AAP       
6188861.0;ACTIVO;ANP       
4153926.0;ACTIVO;ANP       
3849153.0;ACTIVO;AAP       
621833.0;ACTIVO;RET       
3215740.0;ACTIVO;ANP       
713909.0;ACTIVO;AAP       
10636180.0;ACTIVO;AAP       
4328906.0;ACTIVO;AAP       
11564146.0;ACTIVO;
6202953.0;ACTIVO;AAP       
4991921.0;ACTIVO;AAP       
4876853.0;ACTIVO;AAP       
27957.0;ACTIVO;ANP       
11116918.0;ACTIVO;AAP       
12290175.0;ACTIVO;AAP       
921324.0;ACTIVO;ANP       
12048391.0;ACTIVO;AAP       
4050242.0;ACTIVO;AAP       
11582907.0;ACTIVO;AAP       
1180068.0;ACTIVO;
3291767.0;ACTIVO;ACA       
12828.0;ACTIVO;ANP       
6617984.0;ACTIVO;AAP       
11875384.0;ACTIVO;AAP       
5371267.0;ACTIVO;
5954559.0;ACTIVO;
5168713.0;ACTIVO;AAP       
5749902.0;ACTIVO;AAP       
728098.0;ACTIVO;AAP       
1498460.0;ACTIVO;AAP       
5367532.0;ACTIVO;ANP       
11423442.0;ACTIVO;AAP       
2894190.0;ACTIVO;ANP       
166303.0;ACTIVO;AAP       
11285405.0;ACTIVO;AAP       
8444681.0;ACTIVO;
5763043.0;ACTIVO;AAP       
1732543.0;ACTIVO;AAP       
10672660.0;ACTIVO;ANP       
548277.0;ACTIVO;AAP       
11057130.0;ACTIVO;AAP       
12282635.0;ACTIVO;AAP       
2278452.0;ACTIVO;AAP       
10991857.0;ACTIVO;AAP       
11557408.0;ACTIVO;AAP       
4838199.0;ACTIVO;
763256.0;ACTIVO;AAP       
12356217.0;ACTIVO;
5872785.0;ACTIVO;ANP       
11071499.0;ACTIVO;AAP       
1845648.0;ACTIVO;ANP       
842832.0;ACTIVO;
11000268.0;ACTIVO;
348492.0;ACTIVO;AAP       
5928246.0;ACTIVO;
3335868.0;ACTIVO;AAP       
1791652.0;ACTIVO;RET       
3492701.0;ACTIVO;ACA       
5770386.0;ACTIVO;AAP       
2766087.0;ACTIVO;RET       
818570.0;ACTIVO;AAP       
3716763.0;ACTIVO;ANP       
50980.0;ACTIVO;RET       
799010.0;ACTIVO;AAP       
4130961.0;ACTIVO;ACA       
1495994.0;ACTIVO;AAP       
5066825.0;ACTIVO;RET       
3179966.0;ACTIVO;RET       
6545870.0;ACTIVO;RET       
980571.0;ACTIVO;AAP       
1369863.0;ACTIVO;ACA       
4948869.0;ACTIVO;ACA       
1142500.0;ACTIVO;RET       
2829903.0;ACTIVO;AAP       
2080471.0;ACTIVO;AAP       
6800860.0;ACTIVO;ACA       
4046596.0;ACTIVO;AAP       
714345.0;ACTIVO;AAP       
1924691.0;ACTIVO;AAP       
1081212.0;ACTIVO;AAP       
5613645.0;ACTIVO;ACA       
1399715.0;ACTIVO;ACA       
416672.0;ACTIVO;ANP       
2883021.0;ACTIVO;AAP       
4049959.0;ACTIVO;AAP       
584051.0;ACTIVO;AAP       
3556640.0;ACTIVO;ACA       
1349754.0;ACTIVO;ACA       
2866451.0;ACTIVO;ACA       
4900329.0;ACTIVO;AAP       
3252669.0;ACTIVO;ACA       
507838.0;ACTIVO;AAP       
3002477.0;ACTIVO;AAP       
4901375.0;ACTIVO;AAP       
1444058.0;ACTIVO;RET       
3086329.0;ACTIVO;AAP       
6251434.0;ACTIVO;ANP       
431938.0;ACTIVO;AAP       
1396431.0;ACTIVO;ACA       
4229728.0;ACTIVO;AAP       
2290180.0;ACTIVO;AAP       
1598659.0;ACTIVO;ACA       
6992258.0;ACTIVO;ANP       
6103017.0;ACTIVO;ANP       
2563168.0;ACTIVO;ANP       
855572.0;ACTIVO;RET       
1962874.0;ACTIVO;ACA       
5508491.0;ACTIVO;ANP       
6761458.0;ACTIVO;RET       
2614661.0;ACTIVO;ACA       
604592.0;ACTIVO;ANP       
791872.0;ACTIVO;AAP       
1046015.0;ACTIVO;AAP       
224947.0;ACTIVO;AAP       
10197649.0;ACTIVO;AAP       
11195948.0;ACTIVO;ACA       
612842.0;ACTIVO;ANP       
3699922.0;ACTIVO;AAP       
443926.0;ACTIVO;AAP       
6152902.0;ACTIVO;ANP       
1643637.0;ACTIVO;ACA       
5246894.0;ACTIVO;AAP       
1035130.0;ACTIVO;AAP       
7407331.0;ACTIVO;AAP       
3067879.0;ACTIVO;RET       
6148745.0;ACTIVO;AAP       
6214849.0;ACTIVO;ACA       
5899025.0;ACTIVO;AAP       
516860.0;ACTIVO;RET       
2215598.0;ACTIVO;AAP       
6015272.0;ACTIVO;ACA       
7260508.0;ACTIVO;AAP       
1151783.0;ACTIVO;AAP       
10753971.0;ACTIVO;AAP       
588736.0;ACTIVO;ANP       
6160462.0;ACTIVO;AAP       
1620125.0;ACTIVO;ACA       
2993095.0;ACTIVO;ACA       
5564880.0;ACTIVO;ACA       
2305339.0;ACTIVO;RET       
3755971.0;ACTIVO;RET       
6226546.0;ACTIVO;AAP       
3980440.0;ACTIVO;ACA       
1197861.0;ACTIVO;AAP       
591103.0;ACTIVO;RET       
839238.0;ACTIVO;ANP       
890457.0;ACTIVO;AAP       
2371547.0;ACTIVO;ANP       
5684130.0;ACTIVO;ACA       
931522.0;ACTIVO;AAP       
7127065.0;ACTIVO;ANP       
9937674.0;ACTIVO;RET       
6837662.0;ACTIVO;AAP       
522299.0;ACTIVO;RET       
4806664.0;ACTIVO;ACA       
424034.0;ACTIVO;AAP       
1471040.0;ACTIVO;ACA       
7216565.0;ACTIVO;AAP       
11526685.0;ACTIVO;ANP       
11380188.0;ACTIVO;ACA       
608578.0;ACTIVO;AAP       
4210919.0;ACTIVO;AAP       
3822978.0;ACTIVO;AAP       
5502962.0;ACTIVO;AAP       
1783376.0;ACTIVO;RET       
3228578.0;ACTIVO;ANP       
568195.0;ACTIVO;RET       
5846290.0;ACTIVO;AAP       
599680.0;ACTIVO;ANP       
4028941.0;ACTIVO;AAP       
4518582.0;ACTIVO;ACA       
4300231.0;ACTIVO;AAP       
6114273.0;ACTIVO;ACA       
2732909.0;ACTIVO;RET       
1953520.0;ACTIVO;AAP       
5686152.0;ACTIVO;ACA       
6594878.0;ACTIVO;ACA       
3454891.0;ACTIVO;AAP       
8699664.0;ACTIVO;AAP       
986920.0;ACTIVO;ACA       
1324473.0;ACTIVO;RET       
10212533.0;ACTIVO;ACA       
7603747.0;ACTIVO;AAP       
2928029.0;ACTIVO;RET       
3595933.0;ACTIVO;ACA       
1903834.0;ACTIVO;ACA       
828827.0;ACTIVO;ACA       
696853.0;ACTIVO;RET       
4719003.0;ACTIVO;AAP       
5854265.0;ACTIVO;AAP       
552848.0;ACTIVO;RET       
773064.0;ACTIVO;RET       
445559.0;ACTIVO;RET       
1466325.0;ACTIVO;RET       
3622306.0;ACTIVO;AAP       
9588406.0;ACTIVO;AAP       
3075121.0;ACTIVO;AAP       
6496165.0;ACTIVO;ACA       
1867390.0;ACTIVO;AAP       
2715041.0;ACTIVO;ANP       
1788647.0;ACTIVO;ACA       
1341759.0;ACTIVO;ANP       
2763206.0;ACTIVO;ANP       
734970.0;ACTIVO;RET       
4909378.0;ACTIVO;ANP       
619106.0;ACTIVO;RET       
1859676.0;ACTIVO;AAP       
3414198.0;ACTIVO;AAP       
894816.0;ACTIVO;ACA       
4990431.0;ACTIVO;ACA       
7223933.0;ACTIVO;AAP       
547767.0;ACTIVO;ANP       
479354.0;ACTIVO;ANP       
2427354.0;ACTIVO;AAP       
431953.0;ACTIVO;RET       
2703743.0;ACTIVO;ACA       
6964179.0;ACTIVO;AAP       
5211735.0;ACTIVO;AAP       
6246244.0;ACTIVO;ACA       
5013813.0;ACTIVO;AAP       
11090525.0;ACTIVO;AAP       
3561103.0;ACTIVO;RET       
6257856.0;ACTIVO;AAP       
796227.0;ACTIVO;ACA       
158990.0;ACTIVO;ANP       
3957687.0;ACTIVO;ACA       
6184074.0;ACTIVO;AAP       
4694945.0;ACTIVO;AAP       
1213218.0;ACTIVO;AAP       
2215915.0;ACTIVO;AAP       
4028175.0;ACTIVO;ACA       
2801693.0;ACTIVO;AAP       
2681761.0;ACTIVO;RET       
3207155.0;ACTIVO;AAP       
1617756.0;ACTIVO;ACA       
6267905.0;ACTIVO;AAP       
4762633.0;ACTIVO;AAP       
78309.0;ACTIVO;AAP       
1729135.0;ACTIVO;AAP       
568521.0;ACTIVO;RET       
5657343.0;ACTIVO;AAP       
926332.0;ACTIVO;ACA       
3497129.0;ACTIVO;AAP       
4341538.0;ACTIVO;AAP       
1744209.0;ACTIVO;ACA       
1387392.0;ACTIVO;AAP       
1752095.0;ACTIVO;ACA       
5886831.0;ACTIVO;ACA       
2403309.0;ACTIVO;AAP       
1737445.0;ACTIVO;ACA       
454109.0;ACTIVO;AAP       
1017118.0;ACTIVO;ACA       
3868380.0;ACTIVO;ACA       
702537.0;ACTIVO;AAP       
4743972.0;ACTIVO;ACA       
3483596.0;ACTIVO;ACA       
4017840.0;ACTIVO;ACA       
868361.0;ACTIVO;AAP       
707052.0;ACTIVO;RET       
2644824.0;ACTIVO;ACA       
4396584.0;ACTIVO;AAP       
5945818.0;ACTIVO;AAP       
2472155.0;ACTIVO;ACA       
4645347.0;ACTIVO;ACA       
707822.0;ACTIVO;RET       
6410348.0;ACTIVO;ACA       
1590582.0;ACTIVO;ACA       
3339234.0;ACTIVO;ACA       
507177.0;ACTIVO;RET       
350789.0;ACTIVO;AAP       
4975449.0;ACTIVO;ACA       
11079220.0;ACTIVO;AAP       
6659194.0;ACTIVO;ACA       
718138.0;ACTIVO;RET       
2198175.0;ACTIVO;ANP       
7389633.0;ACTIVO;ANP       
843582.0;ACTIVO;RET       
2274366.0;ACTIVO;RET       
1142893.0;ACTIVO;AAP       
8816563.0;ACTIVO;AAP       
2076906.0;ACTIVO;AAP       
1632439.0;ACTIVO;AAP       
4886272.0;ACTIVO;AAP       
2461837.0;ACTIVO;AAP       
2601782.0;ACTIVO;ANP       
877421.0;ACTIVO;RET       
10182491.0;ACTIVO;AAP       
742480.0;ACTIVO;AAP       
1987452.0;ACTIVO;RET       
843746.0;ACTIVO;ACA       
6235570.0;ACTIVO;ACA       
4121428.0;ACTIVO;ACA       
452163.0;ACTIVO;ANP       
2455131.0;ACTIVO;AAP       
577436.0;ACTIVO;ANP       
594032.0;ACTIVO;RET       
1965116.0;ACTIVO;ACA       
1815646.0;ACTIVO;RET       
676124.0;ACTIVO;AAP       
628681.0;ACTIVO;RET       
1673873.0;ACTIVO;AAP       
5167143.0;ACTIVO;ACA       
825688.0;ACTIVO;AAP       
4066289.0;ACTIVO;ANP       
7111333.0;ACTIVO;ACA       
1385450.0;ACTIVO;RET       
8297616.0;ACTIVO;AAP       
483251.0;ACTIVO;RET       
2545941.0;ACTIVO;ACA       
3579581.0;ACTIVO;ACA       
3031620.0;ACTIVO;RET       
10732525.0;ACTIVO;ANP       
619681.0;ACTIVO;AAP       
7169178.0;ACTIVO;ACA       
1285087.0;ACTIVO;ACA       
1081488.0;ACTIVO;RET       
270702.0;ACTIVO;AAP       
4403084.0;ACTIVO;RET       
2647776.0;ACTIVO;RET       
6557928.0;ACTIVO;AAP       
3029310.0;ACTIVO;ACA       
1753631.0;ACTIVO;ACA       
389944.0;ACTIVO;RET       
5938793.0;ACTIVO;AAP       
3547133.0;ACTIVO;AAP       
7072073.0;ACTIVO;RET       
1860170.0;ACTIVO;ACA       
591237.0;ACTIVO;AAP       
728186.0;ACTIVO;RET       
2804845.0;ACTIVO;RET       
569525.0;ACTIVO;RET       
11976123.0;ACTIVO;ACA       
4254412.0;ACTIVO;AAP       
6114183.0;ACTIVO;ACA       
3954887.0;ACTIVO;ANP       
3619555.0;ACTIVO;RET       
7016078.0;ACTIVO;RET       
1117088.0;ACTIVO;ACA       
7456959.0;ACTIVO;ANP       
1091779.0;ACTIVO;ACA       
659941.0;ACTIVO;RET       
5966176.0;ACTIVO;ACA       
2482832.0;ACTIVO;ACA       
957202.0;ACTIVO;AAP       
847293.0;ACTIVO;ANP       
805352.0;ACTIVO;RET       
5182705.0;ACTIVO;ANP       
2855009.0;ACTIVO;RET       
583177.0;ACTIVO;RET       
1824573.0;ACTIVO;ANP       
5465283.0;ACTIVO;AAP       
1020780.0;ACTIVO;AAP       
242117.0;ACTIVO;RET       
4994063.0;ACTIVO;ACA       
604319.0;ACTIVO;ANP       
10325694.0;ACTIVO;AAP       
4233729.0;ACTIVO;AAP       
4091467.0;ACTIVO;AAP       
2736788.0;ACTIVO;RET       
4746960.0;ACTIVO;ACA       
3939330.0;ACTIVO;AAP       
2982443.0;ACTIVO;AAP       
2172683.0;ACTIVO;AAP       
673246.0;ACTIVO;AAP       
1352519.0;ACTIVO;ACA       
3811796.0;ACTIVO;ACA       
10262393.0;ACTIVO;AAP       
981496.0;ACTIVO;RET       
10566187.0;ACTIVO;AAP       
7113869.0;ACTIVO;AAP       
832105.0;ACTIVO;ACA       
1378390.0;ACTIVO;ACA       
2703417.0;ACTIVO;ACA       
5515027.0;ACTIVO;ACA       
4753884.0;ACTIVO;ACA       
910313.0;ACTIVO;AAP       
2638418.0;ACTIVO;AAP       
4093071.0;ACTIVO;RET       
6910323.0;ACTIVO;AAP       
5230835.0;ACTIVO;ACA       
6881682.0;ACTIVO;AAP       
3664507.0;ACTIVO;AAP       
5183141.0;ACTIVO;ACA       
1735867.0;ACTIVO;RET       
1615889.0;ACTIVO;AAP       
638274.0;ACTIVO;ANP       
4718692.0;ACTIVO;AAP       
4087740.0;ACTIVO;AAP       
5643723.0;ACTIVO;ACA       
1460634.0;ACTIVO;ANP       
10916934.0;ACTIVO;AAP       
2346287.0;ACTIVO;ACA       
8547136.0;ACTIVO;AAP       
707301.0;ACTIVO;AAP       
1069161.0;ACTIVO;RET       
7494147.0;ACTIVO;ACA       
4974037.0;ACTIVO;ANP       
2324265.0;ACTIVO;AAP       
1135848.0;ACTIVO;ACA       
5508999.0;ACTIVO;ANP       
5634403.0;ACTIVO;AAP       
562852.0;ACTIVO;RET       
5308584.0;ACTIVO;AAP       
6022286.0;ACTIVO;ACA       
6907949.0;ACTIVO;ANP       
5066588.0;ACTIVO;AAP       
3200366.0;ACTIVO;ACA       
2669676.0;ACTIVO;ANP       
4374075.0;ACTIVO;ACA       
4623113.0;ACTIVO;AAP       
6082218.0;ACTIVO;ACA       
2284581.0;ACTIVO;ACA       
582315.0;ACTIVO;AAP       
751831.0;ACTIVO;RET       
1814058.0;ACTIVO;AAP       
145695.0;ACTIVO;RET       
2627052.0;ACTIVO;AAP       
772345.0;ACTIVO;RET       
1738749.0;ACTIVO;ACA       
4286038.0;ACTIVO;ACA       
1462616.0;ACTIVO;ANP       
1396560.0;ACTIVO;ACA       
906874.0;ACTIVO;AAP       
4376841.0;ACTIVO;ACA       
944042.0;ACTIVO;ACA       
1863046.0;ACTIVO;ACA       
1822092.0;ACTIVO;RET       
1882244.0;ACTIVO;AAP       
1454952.0;ACTIVO;RET       
5616935.0;ACTIVO;RET       
1454062.0;ACTIVO;ANP       
386178.0;ACTIVO;RET       
6044029.0;ACTIVO;ACA       
2001021.0;ACTIVO;ACA       
2846745.0;ACTIVO;AAP       
701410.0;ACTIVO;AAP       
4500410.0;ACTIVO;AAP       
10541077.0;ACTIVO;AAP       
2519924.0;ACTIVO;ACA       
3521853.0;ACTIVO;ACA       
4201736.0;ACTIVO;ACA       
11187577.0;ACTIVO;AAP       
3560504.0;ACTIVO;AAP       
2368900.0;ACTIVO;ACA       
5247530.0;ACTIVO;AAP       
690877.0;ACTIVO;RET       
5775069.0;ACTIVO;AAP       
4849202.0;ACTIVO;AAP       
3346858.0;ACTIVO;ACA       
10647962.0;ACTIVO;AAP       
2059609.0;ACTIVO;ACA       
4112522.0;ACTIVO;RET       
4064600.0;ACTIVO;ANP       
51290.0;ACTIVO;RET       
716846.0;ACTIVO;AAP       
654246.0;ACTIVO;RET       
1489924.0;ACTIVO;AAP       
1252415.0;ACTIVO;RET       
8691478.0;ACTIVO;ACA       
4748211.0;ACTIVO;AAP       
2529843.0;ACTIVO;ACA       
2084800.0;ACTIVO;RET       
3410379.0;ACTIVO;RET       
11219031.0;ACTIVO;ACA       
7383083.0;ACTIVO;ANP       
730343.0;ACTIVO;RET       
726447.0;ACTIVO;RET       
7029614.0;ACTIVO;AAP       
10696219.0;ACTIVO;AAP       
944454.0;ACTIVO;AAP       
87435.0;ACTIVO;AAP       
698396.0;ACTIVO;RET       
2231615.0;ACTIVO;RET       
7502905.0;ACTIVO;AAP       
487998.0;ACTIVO;RET       
746936.0;ACTIVO;AAP       
638718.0;ACTIVO;ANP       
7288760.0;ACTIVO;ACA       
11254684.0;ACTIVO;AAP       
2207997.0;ACTIVO;RET       
10921175.0;ACTIVO;AAP       
5291561.0;ACTIVO;AAP       
3908134.0;ACTIVO;RET       
739429.0;ACTIVO;AAP       
5172927.0;ACTIVO;AAP       
2575304.0;ACTIVO;AAP       
10457514.0;ACTIVO;AAP       
2600410.0;ACTIVO;ACA       
593927.0;ACTIVO;RET       
6770191.0;ACTIVO;ANP       
1613252.0;ACTIVO;ANP       
3661605.0;ACTIVO;AAP       
6563987.0;ACTIVO;ACA       
619725.0;ACTIVO;AAP       
522234.0;ACTIVO;AAP       
1557304.0;ACTIVO;RET       
6556331.0;ACTIVO;RET       
1913894.0;ACTIVO;ACA       
4265517.0;ACTIVO;ACA       
5102819.0;ACTIVO;AAP       
3759784.0;ACTIVO;RET       
1550295.0;ACTIVO;ACA       
3990349.0;ACTIVO;RET       
1770741.0;ACTIVO;RET       
475463.0;ACTIVO;RET       
159051.0;ACTIVO;RET       
5231582.0;ACTIVO;AAP       
1253838.0;ACTIVO;RET       
178410.0;ACTIVO;RET       
2560796.0;ACTIVO;ACA       
6267535.0;ACTIVO;ANP       
1666442.0;ACTIVO;ACA       
2472972.0;ACTIVO;AAP       
3934821.0;ACTIVO;RET       
1484693.0;ACTIVO;RET       
743499.0;ACTIVO;AAP       
2202556.0;ACTIVO;RET       
2706176.0;ACTIVO;ACA       
3111630.0;ACTIVO;AAP       
6058373.0;ACTIVO;ACA       
1729407.0;ACTIVO;RET       
3180924.0;ACTIVO;AAP       
9021844.0;ACTIVO;ACA       
10672286.0;ACTIVO;AAP       
704349.0;ACTIVO;AAP       
2560516.0;ACTIVO;ACA       
6064312.0;ACTIVO;ACA       
4955699.0;ACTIVO;ACA       
3153362.0;ACTIVO;ACA       
2456726.0;ACTIVO;AAP       
3836250.0;ACTIVO;AAP       
2003454.0;ACTIVO;AAP       
1300512.0;ACTIVO;ACA       
1995888.0;ACTIVO;AAP       
2350957.0;ACTIVO;AAP       
651390.0;ACTIVO;RET       
8905061.0;ACTIVO;ANP       
1290009.0;ACTIVO;AAP       
4061020.0;ACTIVO;AAP       
3297107.0;ACTIVO;AAP       
2145049.0;ACTIVO;ANP       
1371060.0;ACTIVO;ACA       
243223.0;ACTIVO;RET       
4446722.0;ACTIVO;ACA       
826347.0;ACTIVO;RET       
2179656.0;ACTIVO;RET       
1729505.0;ACTIVO;RET       
6849477.0;ACTIVO;ACA       
559601.0;ACTIVO;AAP       
588453.0;ACTIVO;AAP       
804418.0;ACTIVO;ACA       
4056196.0;ACTIVO;RET       
3805871.0;ACTIVO;AAP       
1042399.0;ACTIVO;ANP       
2845801.0;ACTIVO;ANP       
4165938.0;ACTIVO;ACA       
2190376.0;ACTIVO;AAP       
1103887.0;ACTIVO;ACA       
378699.0;ACTIVO;AAP       
3471870.0;ACTIVO;RET       
2940964.0;ACTIVO;AAP       
5747275.0;ACTIVO;AAP       
7212965.0;ACTIVO;AAP       
5631794.0;ACTIVO;ANP       
5068237.0;ACTIVO;ACA       
2805651.0;ACTIVO;ACA       
3741510.0;ACTIVO;ACA       
551044.0;ACTIVO;RET       
5659717.0;ACTIVO;AAP       
1403448.0;ACTIVO;ACA       
1426981.0;ACTIVO;ANP       
5370307.0;ACTIVO;AAP       
5510468.0;ACTIVO;ACA       
3383561.0;ACTIVO;ANP       
5703139.0;ACTIVO;AAP       
5357090.0;ACTIVO;ANP       
4220945.0;ACTIVO;AAP       
5205310.0;ACTIVO;ACA       
833055.0;ACTIVO;AAP       
2778052.0;ACTIVO;RET       
2543057.0;ACTIVO;ACA       
2131566.0;ACTIVO;ACA       
2723260.0;ACTIVO;ACA       
2478436.0;ACTIVO;ACA       
2852498.0;ACTIVO;ANP       
7148695.0;ACTIVO;AAP       
615611.0;ACTIVO;RET       
6142563.0;ACTIVO;AAP       
1648989.0;ACTIVO;RET       
7418473.0;ACTIVO;ACA       
721424.0;ACTIVO;RET       
976709.0;ACTIVO;ACA       
3576996.0;ACTIVO;ACA       
1041004.0;ACTIVO;AAP       
7202955.0;ACTIVO;AAP       
10917179.0;ACTIVO;AAP       
7284545.0;ACTIVO;RET       
3677113.0;ACTIVO;ACA       
1796750.0;ACTIVO;AAP       
7391499.0;ACTIVO;ACA       
5377295.0;ACTIVO;ACA       
4056396.0;ACTIVO;RET       
10618149.0;ACTIVO;AAP       
5078922.0;ACTIVO;ACA       
4758635.0;ACTIVO;RET       
3301200.0;ACTIVO;AAP       
1331170.0;ACTIVO;ACA       
597072.0;ACTIVO;RET       
5239840.0;ACTIVO;ACA       
3653606.0;ACTIVO;ACA       
5597465.0;ACTIVO;AAP       
1234430.0;ACTIVO;AAP       
6424680.0;ACTIVO;ANP       
2169541.0;ACTIVO;AAP       
6963009.0;ACTIVO;AAP       
626217.0;ACTIVO;RET       
5418393.0;ACTIVO;ANP       
3174264.0;ACTIVO;ACA       
11207551.0;ACTIVO;ACA       
3553503.0;ACTIVO;ACA       
645178.0;ACTIVO;RET       
11142537.0;ACTIVO;AAP       
4189259.0;ACTIVO;AAP       
2977229.0;ACTIVO;AAP       
5212448.0;ACTIVO;ANP       
1403887.0;ACTIVO;AAP       
5503645.0;ACTIVO;AAP       
10909896.0;ACTIVO;AAP       
2084619.0;ACTIVO;RET       
7175443.0;ACTIVO;AAP       
3381137.0;ACTIVO;AAP       
2348048.0;ACTIVO;RET       
4135848.0;ACTIVO;AAP       
3450831.0;ACTIVO;AAP       
2286319.0;ACTIVO;ACA       
1594837.0;ACTIVO;ACA       
2789332.0;ACTIVO;ACA       
513093.0;ACTIVO;ANP       
679290.0;ACTIVO;RET       
718535.0;ACTIVO;AAP       
768696.0;ACTIVO;RET       
7089542.0;ACTIVO;AAP       
5323567.0;ACTIVO;ACA       
1572213.0;ACTIVO;AAP       
657662.0;ACTIVO;RET       
3241219.0;ACTIVO;RET       
635865.0;ACTIVO;AAP       
674693.0;ACTIVO;AAP       
4999133.0;ACTIVO;AAP       
4169611.0;ACTIVO;AAP       
7034247.0;ACTIVO;ACA       
4118780.0;ACTIVO;AAP       
3200007.0;ACTIVO;ACA       
535075.0;ACTIVO;RET       
782252.0;ACTIVO;AAP       
1615379.0;ACTIVO;ANP       
4095770.0;ACTIVO;ANP       
2238982.0;ACTIVO;ACA       
3535306.0;ACTIVO;RET       
2449855.0;ACTIVO;ANP       
1777549.0;ACTIVO;ACA       
6344002.0;ACTIVO;AAP       
5426300.0;ACTIVO;ANP       
3236929.0;ACTIVO;ACA       
1754846.0;ACTIVO;ACA       
6971179.0;ACTIVO;AAP       
2805427.0;ACTIVO;ACA       
3771849.0;ACTIVO;
2788907.0;ACTIVO;ACA       
4125920.0;ACTIVO;AAP       
3002550.0;ACTIVO;ACA       
1262683.0;ACTIVO;ACA       
6121151.0;ACTIVO;ACA       
3067536.0;ACTIVO;ACA       
641806.0;ACTIVO;RET       
627009.0;ACTIVO;RET       
2468402.0;ACTIVO;ACA       
7450229.0;ACTIVO;AAP       
2984450.0;ACTIVO;AAP       
5062467.0;ACTIVO;AAP       
1400719.0;ACTIVO;ACA       
2673252.0;ACTIVO;RET       
2483136.0;ACTIVO;ACA       
1703645.0;ACTIVO;ACA       
2781865.0;ACTIVO;ACA       
2955621.0;ACTIVO;ACA       
1567212.0;ACTIVO;AAP       
3496058.0;ACTIVO;RET       
10528063.0;ACTIVO;AAP       
3403654.0;ACTIVO;AAP       
940453.0;ACTIVO;ACA       
178433.0;ACTIVO;AAP       
3275544.0;ACTIVO;RET       
2844735.0;ACTIVO;AAP       
7400309.0;ACTIVO;AAP       
573489.0;ACTIVO;RET       
474726.0;ACTIVO;RET       
257178.0;ACTIVO;AAP       
2397067.0;ACTIVO;ACA       
3193567.0;ACTIVO;ANP       
5751893.0;ACTIVO;AAP       
10265154.0;ACTIVO;AAP       
1339697.0;ACTIVO;AAP       
1941409.0;ACTIVO;ANP       
5199939.0;ACTIVO;ACA       
994459.0;ACTIVO;ANP       
4352962.0;ACTIVO;ACA       
10595888.0;ACTIVO;ANP       
2212366.0;ACTIVO;ACA       
5858396.0;ACTIVO;AAP       
720548.0;ACTIVO;AAP       
691119.0;ACTIVO;RET       
4162039.0;ACTIVO;AAP       
3407747.0;ACTIVO;ANP       
11816163.0;ACTIVO;ANP       
6240122.0;ACTIVO;ACA       
3838385.0;ACTIVO;AAP       
6358550.0;ACTIVO;AAP       
910748.0;ACTIVO;AAP       
1190535.0;ACTIVO;AAP       
1961428.0;ACTIVO;AAP       
1741395.0;ACTIVO;RET       
2278489.0;ACTIVO;AAP       
6669349.0;ACTIVO;ACA       
760150.0;ACTIVO;AAP       
2424766.0;ACTIVO;RET       
1360707.0;ACTIVO;ACA       
2875866.0;ACTIVO;AAP       
5989913.0;ACTIVO;ACA       
7114073.0;ACTIVO;ANP       
8095252.0;ACTIVO;ACA       
6274440.0;ACTIVO;AAP       
5324456.0;ACTIVO;AAP       
3131379.0;ACTIVO;AAP       
6755712.0;ACTIVO;AAP       
779852.0;ACTIVO;RET       
4074002.0;ACTIVO;ACA       
1455784.0;ACTIVO;AAP       
3337574.0;ACTIVO;ANP       
1707054.0;ACTIVO;ACA       
951790.0;ACTIVO;AAP       
11184807.0;ACTIVO;AAP       
2223440.0;ACTIVO;RET       
626456.0;ACTIVO;AAP       
897163.0;ACTIVO;ACA       
5422112.0;ACTIVO;AAP       
